t_fet_start,t_fet_end,t_wait_start,t_wait_end,function_name,function_image,node,replica_id,request_id
2.5662320636095752,2.9435928669693263,2.5662320636095752,2.5662320636095752,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,3
2.632336990329402,3.0112312161502297,2.632336990329402,2.632336990329402,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,7
2.698315531155501,3.068794781893582,2.698315531155501,2.698315531155501,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,10
2.764168430262798,3.1367962453802147,2.764168430262798,2.764168430262798,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,14
2.9435928669693263,3.3159423212668218,2.829896425090315,2.9435928669693263,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,21
3.0112312161502297,3.3890804862742043,2.8955002464250104,3.0112312161502297,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,25
3.068794781893582,3.447247125400335,2.960980618484295,3.068794781893582,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,28
2.554544052384356,3.471691364976725,2.554544052384356,2.554544052384356,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,1
3.1367962453802147,3.503844423930445,3.026338258997253,3.1367962453802147,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,32
2.609001849959533,3.5149989920041596,2.609001849959533,2.609001849959533,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,4
2.663373812656297,3.5721246001812497,2.663373812656297,2.663373812656297,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,8
2.7176603572601192,3.64752946710783,2.7176603572601192,2.7176603572601192,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,11
3.3159423212668218,3.705401617575935,3.0915738792845873,3.3159423212668218,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,36
3.3890804862742043,3.761769926635654,3.156688184337319,3.3890804862742043,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,43
3.447247125400335,3.8438441901737135,3.2216818728942593,3.447247125400335,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,47
3.503844423930445,3.8784066830163075,3.2865556375182785,3.503844423930445,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,50
3.705401617575935,4.085493739251375,3.351310164671398,3.705401617575935,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,54
3.761769926635654,4.141664373366518,3.4159461347887246,3.761769926635654,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,59
3.8438441901737135,4.242378729843257,3.4804642223512454,3.8438441901737135,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,65
3.8784066830163075,4.2631169574281085,3.5448650959575123,3.8784066830163075,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,69
3.471691364976725,4.392675464986829,2.7718618974435896,3.471691364976725,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,15
3.5149989920041596,4.436477754952877,2.825978843798403,3.5149989920041596,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,19
4.085493739251375,4.4586109350369405,3.60914941839423,4.085493739251375,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,72
3.5721246001812497,4.480720664712149,2.8800116038669286,3.5721246001812497,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,23
4.141664373366518,4.525945268131052,3.6733178467057703,4.141664373366518,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,76
3.64752946710783,4.551235818880153,2.9339605821733716,3.64752946710783,python-pi,faas-workloads/python-pi,rockpi_8,139949313988240,26
4.242378729843257,4.618504098543671,3.7373710322626335,4.242378729843257,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,83
4.2631169574281085,4.647578986736963,3.801309620828872,4.2631169574281085,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,87
4.4586109350369405,4.836077175536954,3.8651342526285033,4.4586109350369405,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,90
4.525945268131052,4.909847900805442,3.9288455624109195,4.525945268131052,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,94
4.618504098543671,5.000986987181017,3.9924441795153225,4.618504098543671,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139949313746800,98
